-14.08905,4.086273,-272.08905,21.086273,-11.210114,8.001221,-91.21011,-14.998779,-15.110931,3.9252625,-276.11093,54.925262,-10.899963,8.062592,-245.89996,-21.937408,-16.863037,2.5637817,-235.86304,-3.4362183,-13.872589,4.0633545,-216.87259,-50.936646,0.19082642,-7.445587,-282.80917,-52.445587,-13.432556,4.4451904,-203.43256,-9.55481,-23.659302,3.8710938,-197.6593,-11.128906,-14.871521,3.9102478,-126.87152,-22.089752,-16.529938,4.1986084,-271.52994,-66.80139,-15.13324,3.88443,-140.13324,0.88442993,5.6853027,18.9841,-34.314697,49.9841,-0.01864624,0.08892822,-247.01865,22.088928,-17.665314,3.7512512,-164.66531,8.751251,-13.361603,5.083374,-286.3616,-84.916626,0.09503174,-0.6437378,-167.90497,-48.643738,-16.334106,3.9007568,-262.3341,-36.099243,-14.573181,4.29187,-289.57318,-7.70813,-15.573486,6.4124756,-95.57349,35.412476,-0.024383545,-0.26565552,-311.02438,-19.265656,0.1730957,6.673218,-152.8269,-21.326782,-22.250488,5.973175,-164.25049,50.973175,-8.986969,15.941986,-207.98697,19.941986,-9.395203,-3.2565918,-327.3952,-15.256592,24.550903,13.53479,-133.4491,8.53479,-1.6294861,-1.7957458,-320.6295,23.204254,-14.354492,3.9109497,-291.3545,-5.0890503,-14.679382,3.9336548,-265.67938,27.933655,0.15362549,-1.1740417,-183.84637,-77.17404,407.08905,413.91373,407.08905,413.91373,344.2101,393.99878,344.2101,393.99878,378.11093,391.07474,378.11093,391.07474,347.89996,392.9374,347.89996,392.9374,370.86304,394.43622,370.86304,394.43622,407.8726,441.93665,407.8726,441.93665,438.80917,403.4456,438.80917,403.4456,354.43256,360.5548,354.43256,360.5548,323.6593,375.1289,323.6593,375.1289,374.87152,407.08975,374.87152,407.08975,411.52994,434.8014,411.52994,434.8014,388.13324,398.11557,388.13324,398.11557,279.3147,396.0159,279.3147,396.0159,438.01865,374.91107,438.01865,374.91107,307.6653,365.24875,307.6653,365.24875,434.3616,423.91663,434.3616,423.91663,292.90497,462.64374,292.90497,462.64374,393.3341,397.09924,393.3341,397.09924,391.57318,385.70813,391.57318,385.70813,322.5735,374.58752,322.5735,374.58752,447.02438,392.26566,447.02438,392.26566,291.8269,407.32678,291.8269,407.32678,304.2505,376.02682,304.2505,376.02682,439.98697,383.058,439.98697,383.058,429.3952,397.2566,429.3952,397.2566,258.4491,387.4652,258.4491,387.4652,440.6295,387.79575,440.6295,387.79575,427.3545,401.08905,427.3545,401.08905,373.67938,411.06635,373.67938,411.06635,302.84637,454.17404,302.84637,454.17404
-15.614105,2.3106384,-15.614105,2.3106384,-13.569092,4.1615295,-13.569092,4.1615295,-15.324951,3.9632568,-15.324951,3.9632568,-13.7691345,4.022064,-13.7691345,4.022064,-15.091553,4.068054,-15.091553,4.068054,-10.9782715,1.629242,-10.9782715,1.629242,-15.031464,3.7642822,-15.031464,3.7642822,-10.152069,6.3753967,-10.152069,6.3753967,-13.648376,3.8545532,-13.648376,3.8545532,-16.22882,3.86438,-16.22882,3.86438,-13.879242,2.265442,-13.879242,2.265442,-15.282379,3.9711304,-15.282379,3.9711304,14.558502,17.378998,14.558502,17.378998,0.052246094,-0.7067871,0.052246094,-0.7067871,-15.634857,5.598053,-15.634857,5.598053,-15.072632,4.0463257,-15.072632,4.0463257,0.16238403,0.010253906,0.16238403,0.010253906,-15.3177185,3.9631653,-15.3177185,3.9631653,-24.138336,10.298401,-24.138336,10.298401,-13.4357605,3.9453125,-13.4357605,3.9453125,-14.724945,5.8434143,-14.724945,5.8434143,-1.7200623,97.242065,-1.7200623,97.242065,-16.726807,2.5592957,-16.726807,2.5592957,-0.34057617,-0.7003479,-0.34057617,-0.7003479,-15.079346,3.9174805,-15.079346,3.9174805,0.5447998,0.8435974,0.5447998,0.8435974,-4.3907166,3.3463745,-4.3907166,3.3463745,-15.192688,3.9221802,-15.192688,3.9221802,-15.177765,3.3513489,-15.177765,3.3513489,0.27261353,-0.17941284,0.27261353,-0.17941284,422.70316,411.6031,422.70316,411.6031,357.7792,389.83725,357.7792,389.83725,393.43588,387.11148,393.43588,387.11148,361.6691,388.91534,361.6691,388.91534,385.9546,390.36816,385.9546,390.36816,418.85086,440.3074,418.85086,440.3074,453.84064,399.6813,453.84064,399.6813,364.58463,354.1794,364.58463,354.1794,337.30768,371.27435,337.30768,371.27435,391.10034,403.22537,391.10034,403.22537,425.40918,432.53595,425.40918,432.53595,403.41562,394.14444,403.41562,394.14444,264.7562,378.6369,264.7562,378.6369,437.9664,375.61786,437.9664,375.61786,323.30017,359.6507,323.30017,359.6507,449.43423,419.8703,449.43423,419.8703,292.74258,462.63348,292.74258,462.63348,408.65182,393.13608,408.65182,393.13608,415.71152,375.40973,415.71152,375.40973,336.00925,370.6422,336.00925,370.6422,461.74933,386.42224,461.74933,386.42224,293.54697,310.08472,293.54697,310.08472,320.9773,373.46753,320.9773,373.46753,440.32755,383.75836,440.32755,383.75836,444.47455,393.3391,444.47455,393.3391,257.9043,386.6216,257.9043,386.6216,445.0202,384.44937,445.0202,384.44937,442.54718,397.16687,442.54718,397.16687,388.85715,407.715,388.85715,407.715,302.57376,454.35345,302.57376,454.35345
-15.121277,4.614197,-15.121277,4.614197,-13.594482,4.1974487,-13.594482,4.1974487,-15.92276,4.01886,-15.92276,4.01886,-13.72464,3.9812927,-13.72464,3.9812927,-15.573151,3.9714355,-15.573151,3.9714355,-12.479736,3.8944702,-12.479736,3.8944702,-14.885345,4.198242,-14.885345,4.198242,-1.7675781,-7.1512756,-1.7675781,-7.1512756,-14.06955,1.3818665,-14.06955,1.3818665,-18.488007,6.247162,-18.488007,6.247162,-15.060059,4.808075,-15.060059,4.808075,-15.354248,4.0191345,-15.354248,4.0191345,-0.0019226074,-0.0071411133,-0.0019226074,-0.0071411133,-0.024658203,3.4024658,-0.024658203,3.4024658,-11.153839,-0.6184387,-11.153839,-0.6184387,-15.121887,3.963623,-15.121887,3.963623,0.12875366,0.006866455,0.12875366,0.006866455,-15.353577,3.9849854,-15.353577,3.9849854,3.7947083,2.4464111,3.7947083,2.4464111,-19.563171,-3.1657104,-19.563171,-3.1657104,-13.620056,6.822418,-13.620056,6.822418,0.26071167,0.049743652,0.26071167,0.049743652,-16.830566,0.4269104,-16.830566,0.4269104,-9.321442,2.1305542,-9.321442,2.1305542,-14.942322,4.0893555,-14.942322,4.0893555,-0.06329346,0.16156006,-0.06329346,0.16156006,-15.113495,4.727661,-15.113495,4.727661,-15.028229,4.0852356,-15.028229,4.0852356,-15.377808,4.2499695,-15.377808,4.2499695,0.20565796,-0.17877197,0.20565796,-0.17877197,437.82443,406.9889,437.82443,406.9889,371.3737,385.6398,371.3737,385.6398,409.35864,383.09262,409.35864,383.09262,375.39374,384.93405,375.39374,384.93405,401.52774,386.39673,401.52774,386.39673,431.3306,436.41293,431.3306,436.41293,468.72598,395.48306,468.72598,395.48306,366.3522,361.3307,366.3522,361.3307,351.37723,369.8925,351.37723,369.8925,409.58835,396.9782,409.58835,396.9782,440.46924,427.72787,440.46924,427.72787,418.76987,390.1253,418.76987,390.1253,264.75812,378.64404,264.75812,378.64404,437.99106,372.2154,437.99106,372.2154,334.454,360.26913,334.454,360.26913,464.55612,415.90668,464.55612,415.90668,292.61383,462.62662,292.61383,462.62662,424.0054,389.1511,424.0054,389.1511,411.9168,372.96332,411.9168,372.96332,355.57242,373.80792,355.57242,373.80792,475.3694,379.59982,475.3694,379.59982,293.28625,310.03497,293.28625,310.03497,337.80786,373.04062,337.80786,373.04062,449.649,381.6278,449.649,381.6278,459.41687,389.24976,459.41687,389.24976,257.9676,386.46005,257.9676,386.46005,460.1337,379.7217,460.1337,379.7217,457.5754,393.08163,457.5754,393.08163,404.23495,403.46503,404.23495,403.46503,302.3681,454.53223,302.3681,454.53223
-16.440094,6.3413086,-16.440094,6.3413086,-11.234436,3.319519,-11.234436,3.319519,-45.686584,13.160614,-45.686584,13.160614,-11.164185,4.499634,-11.164185,4.499634,-11.968384,5.4673767,-11.968384,5.4673767,-3.3289185,11.921631,-3.3289185,11.921631,-13.096954,5.776947,-13.096954,5.776947,-13.852325,6.2338867,-13.852325,6.2338867,-13.833099,-0.41452026,-13.833099,-0.41452026,-13.622986,6.0777893,-13.622986,6.0777893,-12.702057,4.3056335,-12.702057,4.3056335,-14.562134,5.986847,-14.562134,5.986847,-0.00033569336,9.1552734e-05,-0.00033569336,9.1552734e-05,-1.2361145,12.34848,-1.2361145,12.34848,-10.194397,-1.553009,-10.194397,-1.553009,-7.9666443,1.8554993,-7.9666443,1.8554993,-0.00024414062,0.0038452148,-0.00024414062,0.0038452148,-15.022247,6.082184,-15.022247,6.082184,-12.257172,5.1660767,-12.257172,5.1660767,-11.022827,1.7419739,-11.022827,1.7419739,-11.67157,3.8800964,-11.67157,3.8800964,0.03643799,0.10513306,0.03643799,0.10513306,-11.3124695,-0.16229248,-11.3124695,-0.16229248,-15.068298,5.7983704,-15.068298,5.7983704,-13.665405,5.7821655,-13.665405,5.7821655,-2.935913,0.36810303,-2.935913,0.36810303,-13.28537,5.3010864,-13.28537,5.3010864,-14.065765,5.93161,-14.065765,5.93161,-15.066895,5.910492,-15.066895,5.910492,-0.011108398,0.0002746582,-0.011108398,0.0002746582,454.26453,400.64758,454.26453,400.64758,382.60812,382.32028,382.60812,382.32028,455.04523,369.932,455.04523,369.932,386.55792,380.43442,386.55792,380.43442,413.49612,380.92935,413.49612,380.92935,434.65952,424.4913,434.65952,424.4913,481.82294,389.70612,481.82294,389.70612,380.20453,355.0968,380.20453,355.0968,365.21033,370.307,365.21033,370.307,423.21133,390.90042,423.21133,390.90042,453.1713,423.42224,453.1713,423.42224,433.332,384.13846,433.332,384.13846,264.75845,378.64395,264.75845,378.64395,439.22717,359.8669,439.22717,359.8669,344.6484,361.82214,344.6484,361.82214,472.52277,414.05118,472.52277,414.05118,292.61407,462.62277,292.61407,462.62277,439.02765,383.0689,439.02765,383.0689,424.17398,367.79724,424.17398,367.79724,366.59525,372.06595,366.59525,372.06595,487.04095,375.71973,487.04095,375.71973,293.24982,309.92984,293.24982,309.92984,349.12033,373.2029,349.12033,373.2029,464.7173,375.82944,464.7173,375.82944,473.08228,383.4676,473.08228,383.4676,260.9035,386.09195,260.9035,386.09195,473.41907,374.42062,473.41907,374.42062,471.64117,387.15002,471.64117,387.15002,419.30185,397.55453,419.30185,397.55453,302.3792,454.53195,302.3792,454.53195
-10.924164,4.1034546,-10.924164,4.1034546,-12.264435,0.7027283,-12.264435,0.7027283,-9.375122,3.472107,-9.375122,3.472107,-7.844818,6.2748413,-7.844818,6.2748413,-12.132874,4.8380127,-12.132874,4.8380127,-0.21121216,4.4547424,-0.21121216,4.4547424,-10.644165,3.3790894,-10.644165,3.3790894,-15.217499,6.529114,-15.217499,6.529114,-10.780548,2.2903748,-10.780548,2.2903748,-11.988464,4.355438,-11.988464,4.355438,-10.811829,4.1018066,-10.811829,4.1018066,-10.542206,3.9592896,-10.542206,3.9592896,0.0018005371,-0.0071105957,0.0018005371,-0.0071105957,-0.47402954,7.9833984,-0.47402954,7.9833984,-10.66687,1.9207153,-10.66687,1.9207153,-10.558441,3.6354065,-10.558441,3.6354065,0.00036621094,-0.009460449,0.00036621094,-0.009460449,-9.909607,3.8913574,-9.909607,3.8913574,-22.933899,18.17694,-22.933899,18.17694,-11.178711,1.9237976,-11.178711,1.9237976,-11.520538,3.816742,-11.520538,3.816742,0.03591919,0.12005615,0.03591919,0.12005615,-9.924896,1.9931335,-9.924896,1.9931335,-11.576355,3.9450989,-11.576355,3.9450989,-11.2421875,3.8338623,-11.2421875,3.8338623,-0.53234863,0.1234436,-0.53234863,0.1234436,-11.189148,3.8071594,-11.189148,3.8071594,-11.300415,3.9294739,-11.300415,3.9294739,-10.881744,3.9788818,-10.881744,3.9788818,-0.011657715,-0.008911133,-0.011657715,-0.008911133,465.1887,396.54413,465.1887,396.54413,394.87256,381.61755,394.87256,381.61755,464.42035,366.4599,464.42035,366.4599,394.40274,374.15958,394.40274,374.15958,425.629,376.09134,425.629,376.09134,434.87073,420.03656,434.87073,420.03656,492.4671,386.32703,492.4671,386.32703,395.42203,348.5677,395.42203,348.5677,375.99088,368.01663,375.99088,368.01663,435.1998,386.54498,435.1998,386.54498,463.98312,419.32043,463.98312,419.32043,443.8742,380.17917,443.8742,380.17917,264.75665,378.65106,264.75665,378.65106,439.7012,351.8835,439.7012,351.8835,355.31528,359.90143,355.31528,359.90143,483.0812,410.41577,483.0812,410.41577,292.6137,462.63223,292.6137,462.63223,448.93726,379.17755,448.93726,379.17755,447.10788,349.6203,447.10788,349.6203,377.77396,370.14215,377.77396,370.14215,498.5615,371.90298,498.5615,371.90298,293.2139,309.80978,293.2139,309.80978,359.04523,371.20978,359.04523,371.20978,476.29364,371.88434,476.29364,371.88434,484.32446,379.63373,484.32446,379.63373,261.43585,385.9685,261.43585,385.9685,484.60822,370.61346,484.60822,370.61346,482.9416,383.22055,482.9416,383.22055,430.1836,393.57565,430.1836,393.57565,302.39087,454.54086,302.39087,454.54086
-10.674591,2.021515,-10.674591,2.021515,-10.312958,-0.5361023,-10.312958,-0.5361023,-6.3214417,1.6769714,-6.3214417,1.6769714,-9.665283,2.343872,-9.665283,2.343872,-11.539093,-0.080841064,-11.539093,-0.080841064,-1.2610168,5.1983337,-1.2610168,5.1983337,-8.98291,0.039794922,-8.98291,0.039794922,-10.752502,1.8496094,-10.752502,1.8496094,-1.83844,4.201874,-1.83844,4.201874,-12.082703,1.1879883,-12.082703,1.1879883,-10.07785,1.5863647,-10.07785,1.5863647,-9.907837,0.62246704,-9.907837,0.62246704,-0.0087890625,0.007232666,-0.0087890625,0.007232666,-0.2421875,1.9350281,-0.2421875,1.9350281,-9.532715,1.7260132,-9.532715,1.7260132,-10.009064,0.7011719,-10.009064,0.7011719,-0.00033569336,0.004699707,-0.00033569336,0.004699707,-8.66626,0.5179138,-8.66626,0.5179138,-1.1924744,-0.019897461,-1.1924744,-0.019897461,-2.9597473,4.147888,-2.9597473,4.147888,-9.144104,-0.072906494,-9.144104,-0.072906494,-0.12194824,-0.009277344,-0.12194824,-0.009277344,-13.182709,-0.39587402,-13.182709,-0.39587402,-10.223358,1.8998718,-10.223358,1.8998718,-9.422211,1.056427,-9.422211,1.056427,-0.3916626,-0.102386475,-0.3916626,-0.102386475,-9.139923,1.1372375,-9.139923,1.1372375,-9.046539,0.93255615,-9.046539,0.93255615,-10.41684,0.2926941,-10.41684,0.2926941,6.1035156e-05,0.003540039,6.1035156e-05,0.003540039,475.86328,394.5226,475.86328,394.5226,405.18552,382.15366,405.18552,382.15366,470.7418,364.78293,470.7418,364.78293,404.06802,371.8157,404.06802,371.8157,437.1681,376.17218,437.1681,376.17218,436.13174,414.83823,436.13174,414.83823,501.45,386.28723,501.45,386.28723,406.17453,346.71808,406.17453,346.71808,377.8293,363.81476,377.8293,363.81476,447.2825,385.357,447.2825,385.357,474.06097,417.73407,474.06097,417.73407,453.78204,379.5567,453.78204,379.5567,264.76544,378.64383,264.76544,378.64383,439.9434,349.9485,439.9434,349.9485,364.848,358.1754,364.848,358.1754,493.09027,409.7146,493.09027,409.7146,292.61404,462.62753,292.61404,462.62753,457.60352,378.65964,457.60352,378.65964,448.30035,349.6402,448.30035,349.6402,380.7337,365.99426,380.7337,365.99426,507.7056,371.9759,507.7056,371.9759,293.33585,309.81906,293.33585,309.81906,372.22794,371.60565,372.22794,371.60565,486.517,369.98447,486.517,369.98447,493.74667,378.5773,493.74667,378.5773,261.8275,386.0709,261.8275,386.0709,493.74814,369.47623,493.74814,369.47623,491.98813,382.288,491.98813,382.288,440.60043,393.28296,440.60043,393.28296,302.3908,454.53732,302.3908,454.53732
-7.047699,-0.75509644,-7.047699,-0.75509644,-5.8945312,0.12182617,-5.8945312,0.12182617,-7.6236267,-1.2336426,-7.6236267,-1.2336426,-8.0694275,-2.6651,-8.0694275,-2.6651,-7.1018066,-1.7529602,-7.1018066,-1.7529602,-0.9410095,2.291687,-0.9410095,2.291687,-6.085785,-1.3714294,-6.085785,-1.3714294,-7.348938,-1.907196,-7.348938,-1.907196,-2.1239624,0.8730469,-2.1239624,0.8730469,-8.276611,-0.57214355,-8.276611,-0.57214355,-6.365143,-0.73565674,-6.365143,-0.73565674,-7.058319,-1.0053406,-7.058319,-1.0053406,-0.01361084,0.0050354004,-0.01361084,0.0050354004,-0.063934326,-0.5018921,-0.063934326,-0.5018921,-7.1233826,-1.3834229,-7.1233826,-1.3834229,-4.9393005,-1.0663757,-4.9393005,-1.0663757,0.00024414062,-0.004211426,0.00024414062,-0.004211426,-6.9404297,-0.9774475,-6.9404297,-0.9774475,-0.19894409,0.19729614,-0.19894409,0.19729614,-2.290985,0.94625854,-2.290985,0.94625854,-5.186249,0.05871582,-5.186249,0.05871582,-0.1715393,-0.038085938,-0.1715393,-0.038085938,-5.736603,-0.59020996,-5.736603,-0.59020996,-8.355164,-1.6190491,-8.355164,-1.6190491,-7.10791,-1.1860352,-7.10791,-1.1860352,-1.1483765,0.21279907,-1.1483765,0.21279907,-7.728302,-1.492981,-7.728302,-1.492981,-7.3797913,-1.1955261,-7.3797913,-1.1955261,-8.717804,-0.34524536,-8.717804,-0.34524536,0.00048828125,-0.0028686523,0.00048828125,-0.0028686523,482.91098,395.2777,482.91098,395.2777,411.08005,382.03183,411.08005,382.03183,478.36542,366.01657,478.36542,366.01657,412.13745,374.4808,412.13745,374.4808,444.2699,377.92514,444.2699,377.92514,437.07275,412.54654,437.07275,412.54654,507.5358,387.65866,507.5358,387.65866,413.52347,348.62527,413.52347,348.62527,379.95328,362.9417,379.95328,362.9417,455.5591,385.92914,455.5591,385.92914,480.42612,418.46973,480.42612,418.46973,460.84036,380.56204,460.84036,380.56204,264.77905,378.6388,264.77905,378.6388,440.00732,350.45038,440.00732,350.45038,371.97137,359.55884,371.97137,359.55884,498.02957,410.78098,498.02957,410.78098,292.6138,462.63174,292.6138,462.63174,464.54395,379.6371,464.54395,379.6371,448.4993,349.4429,448.4993,349.4429,383.0247,365.048,383.0247,365.048,512.89185,371.91718,512.89185,371.91718,293.5074,309.85715,293.5074,309.85715,377.96454,372.19586,377.96454,372.19586,494.87216,371.60352,494.87216,371.60352,500.85458,379.76334,500.85458,379.76334,262.9759,385.8581,262.9759,385.8581,501.47644,370.9692,501.47644,370.9692,499.36792,383.48352,499.36792,383.48352,449.31824,393.6282,449.31824,393.6282,302.39032,454.5402,302.39032,454.5402
-4.4067383,-2.4006348,-4.4067383,-2.4006348,-4.8118896,-3.9556274,-4.8118896,-3.9556274,-3.2580872,-3.5445862,-3.2580872,-3.5445862,-4.9587097,-2.441986,-4.9587097,-2.441986,-4.3138123,-2.6307068,-4.3138123,-2.6307068,0.5336304,-0.36825562,0.5336304,-0.36825562,-3.945465,-3.824585,-3.945465,-3.824585,-4.742584,-3.9161682,-4.742584,-3.9161682,-0.83010864,-1.3974609,-0.83010864,-1.3974609,-4.14151,-2.178009,-4.14151,-2.178009,-3.8182373,-2.2567444,-3.8182373,-2.2567444,-3.9239502,-2.2848206,-3.9239502,-2.2848206,-0.15475464,-0.0057373047,-0.15475464,-0.0057373047,0.63739014,-3.8475342,0.63739014,-3.8475342,-3.7445068,-2.212738,-3.7445068,-2.212738,-4.844391,-3.5664368,-4.844391,-3.5664368,0.109802246,-0.0006713867,0.109802246,-0.0006713867,-3.721161,-2.4801025,-3.721161,-2.4801025,0.037963867,-2.008728,0.037963867,-2.008728,0.40148926,-1.0987244,0.40148926,-1.0987244,-3.573059,-3.7098389,-3.573059,-3.7098389,3.0517578e-05,0.00018310547,3.0517578e-05,0.00018310547,-4.4499817,-3.5438538,-4.4499817,-3.5438538,-4.780487,-3.3044434,-4.780487,-3.3044434,-4.165497,-3.5457458,-4.165497,-3.5457458,-1.5742188,-0.05105591,-1.5742188,-0.05105591,-4.4157715,-3.9806213,-4.4157715,-3.9806213,-4.176422,-3.4646301,-4.176422,-3.4646301,-4.19281,-2.2564697,-4.19281,-2.2564697,0.40045166,-0.23641968,0.40045166,-0.23641968,487.31772,397.67834,487.31772,397.67834,415.89194,385.98746,415.89194,385.98746,481.6235,369.56116,481.6235,369.56116,417.09616,376.9228,417.09616,376.9228,448.5837,380.55585,448.5837,380.55585,436.53912,412.9148,436.53912,412.9148,511.48126,391.48325,511.48126,391.48325,418.26605,352.54144,418.26605,352.54144,380.7834,364.33917,380.7834,364.33917,459.70062,388.10715,459.70062,388.10715,484.24435,420.72647,484.24435,420.72647,464.7643,382.84686,464.7643,382.84686,264.9338,378.64453,264.9338,378.64453,439.36993,354.2979,439.36993,354.2979,375.71588,361.77158,375.71588,361.77158,502.87396,414.3474,502.87396,414.3474,292.504,462.63242,292.504,462.63242,468.2651,382.1172,468.2651,382.1172,448.46133,351.45163,448.46133,351.45163,382.6232,366.14673,382.6232,366.14673,516.4649,375.627,516.4649,375.627,293.50735,309.85696,293.50735,309.85696,382.41452,375.73972,382.41452,375.73972,499.65265,374.90796,499.65265,374.90796,505.02008,383.30908,505.02008,383.30908,264.5501,385.90915,264.5501,385.90915,505.8922,374.94983,505.8922,374.94983,503.54434,386.94815,503.54434,386.94815,453.51105,395.88467,453.51105,395.88467,301.98987,454.7766,301.98987,454.7766
-4.5444946,-4.018921,-4.5444946,-4.018921,-4.6416016,-4.2099304,-4.6416016,-4.2099304,-4.05719,-3.8475342,-4.05719,-3.8475342,-4.1066895,-3.9395447,-4.1066895,-3.9395447,-4.3018494,-4.235565,-4.3018494,-4.235565,-0.17315674,0.8802185,-0.17315674,0.8802185,-4.444641,-4.022949,-4.444641,-4.022949,-4.719635,-3.7263794,-4.719635,-3.7263794,-5.0924377,-4.5151978,-5.0924377,-4.5151978,-4.530426,-4.0098267,-4.530426,-4.0098267,-4.657837,-4.071869,-4.657837,-4.071869,-4.5421753,-4.026764,-4.5421753,-4.026764,0.008331299,-0.00012207031,0.008331299,-0.00012207031,-0.58184814,-3.253662,-0.58184814,-3.253662,-4.733673,-4.197052,-4.733673,-4.197052,-4.524658,-4.005768,-4.524658,-4.005768,0.07763672,-0.012451172,0.07763672,-0.012451172,-4.4513855,-4.011841,-4.4513855,-4.011841,0.22839355,-2.16687,0.22839355,-2.16687,-7.6783447,-5.594879,-7.6783447,-5.594879,-4.2731934,-4.7901306,-4.2731934,-4.7901306,0.00039672852,0.00048828125,0.00039672852,0.00048828125,-4.310791,-3.5487976,-4.310791,-3.5487976,-4.5387573,-4.00296,-4.5387573,-4.00296,-4.5057983,-3.9881897,-4.5057983,-3.9881897,0.36224365,-0.07723999,0.36224365,-0.07723999,-4.5232544,-4.025421,-4.5232544,-4.025421,-4.4935303,-3.9996338,-4.4935303,-3.9996338,-4.506073,-3.974701,-4.506073,-3.974701,0.1685791,-0.14904785,0.1685791,-0.14904785,491.8622,401.69727,491.8622,401.69727,420.53354,390.1974,420.53354,390.1974,485.6807,373.4087,485.6807,373.4087,421.20285,380.86234,421.20285,380.86234,452.88556,384.7914,452.88556,384.7914,436.71228,412.03458,436.71228,412.03458,515.9259,395.5062,515.9259,395.5062,422.9857,356.26782,422.9857,356.26782,385.87582,368.85437,385.87582,368.85437,464.23105,392.11697,464.23105,392.11697,488.9022,424.79834,488.9022,424.79834,469.3065,386.87363,469.3065,386.87363,264.92548,378.64465,264.92548,378.64465,439.95178,357.55157,439.95178,357.55157,380.44955,365.96863,380.44955,365.96863,507.39862,418.35318,507.39862,418.35318,292.42636,462.64487,292.42636,462.64487,472.7165,386.12903,472.7165,386.12903,448.23294,353.6185,448.23294,353.6185,390.30154,371.7416,390.30154,371.7416,520.7381,380.41714,520.7381,380.41714,293.50696,309.85648,293.50696,309.85648,386.7253,379.2885,386.7253,379.2885,504.1914,378.91092,504.1914,378.91092,509.52588,387.29727,509.52588,387.29727,264.18787,385.9864,264.18787,385.9864,510.41547,378.97525,510.41547,378.97525,508.03787,390.94778,508.03787,390.94778,458.01712,399.85938,458.01712,399.85938,301.8213,454.92566,301.8213,454.92566
-4.013397,-2.7869263,-4.013397,-2.7869263,-2.4976501,-1.8141174,-2.4976501,-1.8141174,-1.2595215,-1.1510925,-1.2595215,-1.1510925,-2.683197,-1.9036255,-2.683197,-1.9036255,-4.5639343,-2.5354004,-4.5639343,-2.5354004,0.041290283,0.484375,0.041290283,0.484375,-3.4800415,-1.9671631,-3.4800415,-1.9671631,-4.6419983,-2.4611511,-4.6419983,-2.4611511,-3.8508606,-2.3659058,-3.8508606,-2.3659058,-4.207733,-2.2684937,-4.207733,-2.2684937,-4.743683,-3.5593872,-4.743683,-3.5593872,-3.8900452,-2.4734192,-3.8900452,-2.4734192,0.0011291504,-0.002166748,0.0011291504,-0.002166748,-2.7426758,-1.9727478,-2.7426758,-1.9727478,-3.961853,-2.7631836,-3.961853,-2.7631836,-3.998352,-2.084015,-3.998352,-2.084015,0.0,0.0049438477,0.0,0.0049438477,-3.4093933,-2.171173,-3.4093933,-2.171173,0.6444092,-1.829956,0.6444092,-1.829956,-4.702545,-2.7571716,-4.702545,-2.7571716,-3.073059,-2.2080994,-3.073059,-2.2080994,3.0517578e-05,0.00021362305,3.0517578e-05,0.00021362305,-2.5996094,-1.7583923,-2.5996094,-1.7583923,-4.1876526,-2.4751282,-4.1876526,-2.4751282,-3.9536743,-2.2400818,-3.9536743,-2.2400818,-9.1552734e-05,-0.002105713,-9.1552734e-05,-0.002105713,-4.0248413,-2.4094849,-4.0248413,-2.4094849,-3.9474792,-2.23938,-3.9474792,-2.23938,-4.4071045,-2.9468384,-4.4071045,-2.9468384,6.1035156e-05,0.0007019043,6.1035156e-05,0.0007019043,495.8756,404.4842,495.8756,404.4842,423.0312,392.0115,423.0312,392.0115,486.94022,374.55978,486.94022,374.55978,423.88605,382.76596,423.88605,382.76596,457.4495,387.3268,457.4495,387.3268,436.671,411.5502,436.671,411.5502,519.40594,397.47336,519.40594,397.47336,427.6277,358.72897,427.6277,358.72897,389.72668,371.22028,389.72668,371.22028,468.43878,394.38547,468.43878,394.38547,493.64587,428.35773,493.64587,428.35773,473.19653,389.34705,473.19653,389.34705,264.92435,378.64682,264.92435,378.64682,442.69446,359.52432,442.69446,359.52432,384.4114,368.7318,384.4114,368.7318,511.39697,420.4372,511.39697,420.4372,292.42636,462.63992,292.42636,462.63992,476.1259,388.3002,476.1259,388.3002,447.58853,355.44846,447.58853,355.44846,395.0041,374.49878,395.0041,374.49878,523.81116,382.62524,523.81116,382.62524,293.50693,309.85626,293.50693,309.85626,389.32492,381.0469,389.32492,381.0469,508.37906,381.38605,508.37906,381.38605,513.47955,389.53735,513.47955,389.53735,264.18796,385.9885,264.18796,385.9885,514.4403,381.38474,514.4403,381.38474,511.98535,393.18716,511.98535,393.18716,462.42422,402.8062,462.42422,402.8062,301.82123,454.92496,301.82123,454.92496
