window_size,step_size,run,skill,type,Novice_True_Positive,Novice_False_Positive,Expert_True_Positive,Expert_False_Positive
150,30,5,Suture,SVM,393,133,0,0
150,60,5,Suture,Model,388,101,0,0
150,60,5,Suture,Model,182,81,0,0
150,60,5,Suture,Model,262,76,0,0
150,60,5,Suture,Model,220,89,0,0
150,60,5,Suture,Model,198,67,0,0
150,60,5,Suture,SVM,388,101,0,0
150,60,5,Suture,SVM,182,81,0,0
150,60,5,Suture,SVM,262,76,0,0
150,60,5,Suture,SVM,219,89,0,1
150,60,5,Suture,SVM,198,67,0,0
180,30,5,Suture,Model,769,198,0,0
180,30,5,Suture,Model,359,159,0,0
180,30,5,Suture,Model,518,150,0,0
180,30,5,Suture,Model,434,174,0,0
180,30,5,Suture,Model,389,131,0,0
180,30,5,Suture,SVM,769,198,0,0
180,30,5,Suture,SVM,359,159,0,0
180,30,5,Suture,SVM,518,150,0,0
180,30,5,Suture,SVM,434,174,0,0
180,30,5,Suture,SVM,389,131,0,0
180,60,5,Suture,Model,385,99,0,0
180,60,5,Suture,Model,180,80,0,0
180,60,5,Suture,Model,260,76,0,0
180,60,5,Suture,Model,218,87,0,0
180,60,5,Suture,Model,195,66,0,0
180,60,5,Suture,SVM,385,99,0,0
180,60,5,Suture,SVM,180,80,0,0
180,60,5,Suture,SVM,252,76,0,8
180,60,5,Suture,SVM,218,87,0,0
180,60,5,Suture,SVM,195,66,0,0
90,30,5,Suture,Model,781,204,0,0
90,30,5,Suture,Model,368,165,0,0
90,30,5,Suture,Model,529,156,0,1
90,30,5,Suture,Model,446,180,0,0
90,30,5,Suture,Model,401,137,0,0
90,30,5,Suture,SVM,781,204,0,0
90,30,5,Suture,SVM,368,165,0,0
90,30,5,Suture,SVM,530,156,0,0
90,30,5,Suture,SVM,446,180,0,0
90,30,5,Suture,SVM,401,137,0,0
90,60,5,Suture,Model,392,103,0,0
90,60,5,Suture,Model,185,83,0,0
90,60,5,Suture,Model,266,78,0,0
90,60,5,Suture,Model,224,91,0,0
90,60,5,Suture,Model,202,69,0,0
90,60,5,Suture,SVM,392,103,0,0
90,60,5,Suture,SVM,185,83,0,0
90,60,5,Suture,SVM,263,77,1,3
90,60,5,Suture,SVM,224,91,0,0
90,60,5,Suture,SVM,202,69,0,0
